game_id,teams,kickoff,stadium,home_team,away_team
2025_18_NO_ATL,NO@ATL,2026-01-04T13:00,Mercedes-Benz Stadium,ATL,NO
2025_18_NYJ_BUF,NYJ@BUF,2026-01-04T13:00,New Era Field,BUF,NYJ
2025_18_DET_CHI,DET@CHI,2026-01-04T13:00,Soldier Field,CHI,DET
2025_18_CLE_CIN,CLE@CIN,2026-01-04T13:00,Paycor Stadium,CIN,CLE
2025_18_LAC_DEN,LAC@DEN,2026-01-04T13:00,Empower Field at Mile High,DEN,LAC
2025_18_IND_HOU,IND@HOU,2026-01-04T13:00,NRG Stadium,HOU,IND
2025_18_TEN_JAX,TEN@JAX,2026-01-04T13:00,TIAA Bank Stadium,JAX,TEN
2025_18_ARI_LA,ARI@LA,2026-01-04T13:00,SoFi Stadium,LA,ARI
2025_18_KC_LV,KC@LV,2026-01-04T13:00,Allegiant Stadium,LV,KC
2025_18_GB_MIN,GB@MIN,2026-01-04T13:00,U.S. Bank Stadium,MIN,GB
2025_18_MIA_NE,MIA@NE,2026-01-04T13:00,Gillette Stadium,NE,MIA
2025_18_DAL_NYG,DAL@NYG,2026-01-04T13:00,MetLife Stadium,NYG,DAL
2025_18_WAS_PHI,WAS@PHI,2026-01-04T13:00,Lincoln Financial Field,PHI,WAS
2025_18_BAL_PIT,BAL@PIT,2026-01-04T13:00,Acrisure Stadium,PIT,BAL
2025_18_SEA_SF,SEA@SF,2026-01-04T13:00,Levi's Stadium,SF,SEA
2025_18_CAR_TB,CAR@TB,2026-01-04T13:00,Raymond James Stadium,TB,CAR
